,crawl_date,domain,url,mime_type_web_server,mime_type_tika,language,content
30643,20201103,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP,text/html,text/plain,eu,"{""eMeterError"":true}"
33430,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt40guoiouf15rn9dbvwt8bbxmw0l&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/14/catholic-churches-in-niagara-allowing-10-people-others-say-its-not-worth-the-risk.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33466,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt437fcgc1iw2at6bm6pgj7bx4dfc&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/opinion/letters-to-the-editors/2021/01/15/january-15-diversion-of-vaccine-should-have-niagarans-up-in-arms-plus-other-niagara-letters-to-the-editor.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33478,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt458oyev9mmqxche9s45p85n8br&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/15/a-look-back-at-december-2020-in-niagara.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33494,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt46xenp5s5queah9b2fdu3ksud8y&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/15/public-health-vaccinates-608-seniors-after-two-days-152-new-covid-cases-in-niagara-friday.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33505,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt48t0csafrgp4tyoq8olplk7z6&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/opinion/editorials/2021/01/15/lack-of-answers-on-vaccine-diversion-mystifying.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33524,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt66wv7tqeeu2fxd8ikpkl8cuf9s9&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/15/niagara-paramedics-help-distribute-vaccine-theyre-still-not-permitted-to-receive.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33536,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt67ewvfby6u0k2oz6yr66b5cs5x9&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/15/niagara-critical-care-bed-capacity-at-risk-as-covid-19-crisis-deepens.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33552,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt67cv1vtptc4n2vdpaxy1ez8t98p&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/16/six-people-fined-for-breaking-covid-19-rules-at-notl-airbnb.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33570,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt66yxuopq7p8haz2gti9l07pc5s&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/16/people-gathered-at-table-rock-issued-880-fines-for-violating-covid-19-rules.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33581,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt67msaqabdg6h40y8fh7do81ptb&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/16/public-health-reports-177-new-covid-19-cases-saturday-as-vaccine-program-may-face-delays.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33595,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt67bejphthy8cqcknqeb35qd0lcp&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/business/2021/01/17/st-catharines-entrepreneur-falling-through-cracks-of-covid-19-relief-programs.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33621,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt67y8zx9ke1h0rqufnsv0odx22k&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/18/niagaras-active-covid-count-tops-hamilton-halton-135-new-cases-monday.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33665,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt68ytvjg091l3bt2pznn85gzjlci&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/19/niagara-reports-108-new-covid-cases-trudeau-issues-travel-warning.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33696,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt68gteacaihh6xdnpa7rxzzdrsd7&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/council/2021/01/20/city-of-welland-throws-its-support-behind-niagaras-top-doctors.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33714,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt68rgi0gsao2agy5k7y3hjcvswjj&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/council/2021/01/20/casino-revenue-concerns-makes-for-uncertain-budget-planning-in-niagara-falls.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33728,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt6985o1unlqq0ncoj637oj76rxpf&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/20/niagaras-covid-death-toll-rises-as-daily-new-case-count-drops-again-slightly.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33743,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt69k5fgdzl0z6yo06qwve4d3lrrk&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/sports/niagara-region/2021/01/20/zoom-calls-keep-marty-williamson-in-touch-with-brock-mens-hockey-team.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33764,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt6afo61qcbvouzvdbd18p6j5fjj&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/opinion/letters-to-the-editors/2021/01/20/january-20-what-did-anti-mask-demonstrators-hope-to-prove-plus-other-niagara-letters-to-the-editor.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33796,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt8jxsnpc1138hk9javojbxvtvbge&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/council/2021/01/21/city-of-niagara-falls-supports-niagaras-top-doctors-on-vaccine-requests.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33824,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt8orh9umwyi3djsqast510egy2i&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/21/covids-death-toll-in-niagara-rises-113-new-cases-reported-thursday.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33835,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt8s1o6iwde51k6c6w0lr7u9n3zb&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/opinion/letters-to-the-editors/2021/01/21/january-21-niagara-overlooked-by-province-again-and-its-killing-us-plus-other-niagara-letters-to-the-editor.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33852,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt8vb7x7htdqilkfcmjnhxu8k6o8&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/council/2021/01/21/campion-tells-wellanders-to-adhere-to-covid-19-rules.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33906,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt92xim396ou300ktggct9cuc33l7&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/life/faith/opinion/2021/01/22/faith-matters-observing-lockdown-an-expression-of-love-for-our-neighbours.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33930,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt954q99wniyjt2folmw4btd86vx&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/22/niagara-ontario-report-lower-daily-count-of-new-covid-cases-friday.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33967,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt9b9b0od2gyn8r2yhh2q4mt0bm&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/23/niagara-reports-eight-more-covid-deaths-outbreaks-over-at-falls-hospital.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33975,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt9dka7dt9nzr2m2ehbk0i9oi5m&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/23/navigating-pandemic-a-balancing-act-says-welland-father-at-outdoor-skating-rink.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33992,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt9g3xvk1zsdhn96scomydvnb3d8&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/council/2021/01/24/welland-getting-restaurants-prepared-for-patio-season-in-2021.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
34009,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt9hy9p0e9x4dxrlx9pppriwh0ubnc&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/sports/niagara-region/2021/01/24/standing-room-only-at-st-catharines-four-pad-due-to-covid-19.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
34050,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt9q2cuhtirfjjbz1mfkvjatj1au9&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/opinion/editorials/2021/01/24/little-did-any-of-us-know-the-coronavirus-would-steal-so-much-in-a-year.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
34066,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt9sd6be18fwjmt6ttf57ai0vt3gg&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/24/enhanced-ppe-requirements-now-in-place-at-niagara-college.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
34079,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt9uip1g7zui6fgo65g5wuq00mzb&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/25/niagara-falls-encourages-its-residents-to-experience-winter.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
34094,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt9xmfxhdzhvlx2actnh3ofp0lvx&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/opinion/letters-to-the-editors/2021/01/25/january-25-we-need-to-take-care-of-each-other-and-follow-the-rules-to-survive-covid-19-plus-other-niagara-letters-to-the-editor.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
34110,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkta04jhkaz8xetjxpfge80dj137p&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/sports/niagara-region/2021/01/25/covid-19-lockdowns-has-left-niagara-badminton-and-tennis-club-with-debt-uncertain-future.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
34149,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkta4vx4zd00x3z2p7py1w5uexnjk&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/25/niagara-covid-19-death-toll-increasing-smallest-rise-in-new-cases-since-dec-26.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
34157,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkta7xtj5f7coi0kup1ks2jrehq0s&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/25/third-city-of-welland-employee-tests-positive-for-covid-19-virus.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
34218,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kktagxol4j9bqkeq1ra002ezryy9akhm&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/opinion/contributors/2021/01/26/the-alarming-state-of-mental-health-among-youth-and-children.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
34236,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kktajdmgarkwbb89zti6686aingbd&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/26/8-more-deaths-and-93-new-cases-reported-in-niagara.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
34320,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kktatymmysf1vfwwb9l7b2nf9dlw&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/27/new-niagara-covid-19-cases-hit-triple-digits-as-public-health-urges-people-to-get-tested-and-stay-home.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
34362,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kktazd4l8zwtnb1e3bioholwrdh7be&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/28/niagara-is-one-death-away-from-300-lives-lost-to-covid-19-pandemic.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
34396,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kktb65u75xazste32plzo1neygi1y&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/28/city-of-welland-lowering-flags-to-recognize-covid-19-victims.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
34443,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kktbgcbupisrroeomuxexwjou9e0c&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/29/niagaras-covid-death-toll-passes-300-but-caseload-continues-to-decline.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
34471,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kktbljcpciy9tvxnbpan4phi7y6oy&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/opinion/editorials/2021/01/29/with-over-300-niagarans-dead-from-covid-19-where-are-those-who-should-be-leading-us-in-mourning.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
34504,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kktbvbz7jqebbrlvvc4z1jctx0f0j&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/30/covid-19-deaths-continue-to-climb-in-niagara-saturday.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
283412,20201009,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP,text/html,text/plain,eu,"{""eMeterError"":true}"
295294,20201016,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP,text/html,text/plain,eu,"{""eMeterError"":true}"
319073,20201030,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP,text/html,text/plain,eu,"{""eMeterError"":true}"
341921,20201113,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP,text/html,text/plain,eu,"{""eMeterError"":true}"
352667,20201120,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP,text/html,text/plain,eu,"{""eMeterError"":true}"
364246,20201127,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP,text/html,text/plain,eu,"{""eMeterError"":true}"
375564,20201204,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP,text/html,text/plain,eu,"{""eMeterError"":true}"
386410,20201211,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP,text/html,text/plain,eu,"{""eMeterError"":true}"
395400,20201218,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP,text/html,text/plain,eu,"{""eMeterError"":true}"
